date,pm_mean_prob_avg,pm_last_prob_avg,pm_prob_chg_1d_avg,pm_market_days,pm_prob_chg_lag1,pm_prob_chg_lag2,pm_prob_chg_lag3,pm_prob_chg_lag5,pm_prob_chg_lag7,pm_prob_chg_lag14
2023-07-11 00:00:00+00:00,0.5,0.5,-6.938893903907228e-18,2,-3.469446951953614e-18,3.469446951953614e-18,-1.3877787807814457e-17,-4.163336342344337e-17,0.0,0.0
2023-07-12 00:00:00+00:00,0.5,0.5,6.938893903907228e-18,2,-6.938893903907228e-18,-3.469446951953614e-18,3.469446951953614e-18,2.7755575615628914e-17,-1.3877787807814457e-17,0.0
2023-07-13 00:00:00+00:00,0.5,0.5,0.0,2,6.938893903907228e-18,-6.938893903907228e-18,-3.469446951953614e-18,-1.3877787807814457e-17,-4.163336342344337e-17,0.0
2023-07-14 00:00:00+00:00,0.5,0.5,3.469446951953614e-18,3,0.0,6.938893903907228e-18,-6.938893903907228e-18,3.469446951953614e-18,2.7755575615628914e-17,
2023-07-15 00:00:00+00:00,0.5,0.5,4.625929269271485e-18,3,3.469446951953614e-18,0.0,6.938893903907228e-18,-3.469446951953614e-18,-1.3877787807814457e-17,0.0
2023-07-16 00:00:00+00:00,0.5,0.5,-3.469446951953614e-18,2,4.625929269271485e-18,3.469446951953614e-18,0.0,-6.938893903907228e-18,3.469446951953614e-18,-5.551115123125783e-17
2023-07-17 00:00:00+00:00,0.5,0.5,-3.469446951953614e-18,2,-3.469446951953614e-18,4.625929269271485e-18,3.469446951953614e-18,6.938893903907228e-18,-3.469446951953614e-18,5.551115123125783e-17
2023-07-18 00:00:00+00:00,0.5,0.5,0.0,3,-3.469446951953614e-18,-3.469446951953614e-18,4.625929269271485e-18,0.0,-6.938893903907228e-18,0.0
2023-07-19 00:00:00+00:00,0.5,0.5,0.0,3,0.0,-3.469446951953614e-18,-3.469446951953614e-18,3.469446951953614e-18,6.938893903907228e-18,-1.3877787807814457e-17
2023-07-20 00:00:00+00:00,0.5,0.5,1.850371707708594e-17,3,0.0,0.0,-3.469446951953614e-18,4.625929269271485e-18,0.0,-4.163336342344337e-17
2023-07-21 00:00:00+00:00,0.5,0.5,2.3129646346357427e-18,3,1.850371707708594e-17,0.0,0.0,-3.469446951953614e-18,3.469446951953614e-18,2.7755575615628914e-17
2023-07-22 00:00:00+00:00,0.5,0.5,-1.850371707708594e-17,3,2.3129646346357427e-18,1.850371707708594e-17,0.0,-3.469446951953614e-18,4.625929269271485e-18,-1.3877787807814457e-17
2023-07-23 00:00:00+00:00,0.5,0.5,2.0816681711721685e-17,3,-1.850371707708594e-17,2.3129646346357427e-18,1.850371707708594e-17,0.0,-3.469446951953614e-18,3.469446951953614e-18
2023-07-24 00:00:00+00:00,0.5,0.5,-9.25185853854297e-18,3,2.0816681711721685e-17,-1.850371707708594e-17,2.3129646346357427e-18,0.0,-3.469446951953614e-18,-3.469446951953614e-18
2023-07-25 00:00:00+00:00,0.5,0.5,0.0,3,-9.25185853854297e-18,2.0816681711721685e-17,-1.850371707708594e-17,1.850371707708594e-17,0.0,-6.938893903907228e-18
2023-07-26 00:00:00+00:00,0.5,0.5,2.3129646346357427e-18,3,0.0,-9.25185853854297e-18,2.0816681711721685e-17,2.3129646346357427e-18,0.0,6.938893903907228e-18
2023-07-27 00:00:00+00:00,0.5,0.5,-1.61907524424502e-17,3,2.3129646346357427e-18,0.0,-9.25185853854297e-18,-1.850371707708594e-17,1.850371707708594e-17,0.0
2023-07-28 00:00:00+00:00,0.5,0.5,5.782411586589357e-18,3,-1.61907524424502e-17,2.3129646346357427e-18,0.0,2.0816681711721685e-17,2.3129646346357427e-18,3.469446951953614e-18
2023-07-29 00:00:00+00:00,0.5,0.5,3.469446951953614e-18,3,5.782411586589357e-18,-1.61907524424502e-17,2.3129646346357427e-18,-9.25185853854297e-18,-1.850371707708594e-17,4.625929269271485e-18
2023-07-30 00:00:00+00:00,0.5,0.5,-1.5034270125132327e-17,3,3.469446951953614e-18,5.782411586589357e-18,-1.61907524424502e-17,0.0,2.0816681711721685e-17,-3.469446951953614e-18
2023-07-31 00:00:00+00:00,0.5,0.5,-3.469446951953614e-18,3,-1.5034270125132327e-17,3.469446951953614e-18,5.782411586589357e-18,2.3129646346357427e-18,-9.25185853854297e-18,-3.469446951953614e-18
2023-08-01 00:00:00+00:00,0.5,0.5,3.469446951953614e-18,3,-3.469446951953614e-18,-1.5034270125132327e-17,3.469446951953614e-18,-1.61907524424502e-17,0.0,0.0
2023-08-02 00:00:00+00:00,0.5,0.5,1.734723475976807e-18,3,3.469446951953614e-18,-3.469446951953614e-18,-1.5034270125132327e-17,5.782411586589357e-18,2.3129646346357427e-18,0.0
2023-08-03 00:00:00+00:00,0.5,0.5,1.4456028966473393e-18,3,1.734723475976807e-18,3.469446951953614e-18,-3.469446951953614e-18,3.469446951953614e-18,-1.61907524424502e-17,1.850371707708594e-17
2023-08-04 00:00:00+00:00,0.5,0.5,1.0408340855860843e-17,3,1.4456028966473393e-18,1.734723475976807e-18,3.469446951953614e-18,-1.5034270125132327e-17,5.782411586589357e-18,2.3129646346357427e-18
2023-08-05 00:00:00+00:00,0.5,0.5,7.228014483236697e-19,3,1.0408340855860843e-17,1.4456028966473393e-18,1.734723475976807e-18,-3.469446951953614e-18,3.469446951953614e-18,-1.850371707708594e-17
2023-08-06 00:00:00+00:00,0.5,0.5,-3.122502256758253e-17,2,7.228014483236697e-19,1.0408340855860843e-17,1.4456028966473393e-18,3.469446951953614e-18,-1.5034270125132327e-17,2.0816681711721685e-17
2023-08-07 00:00:00+00:00,0.5,0.5,1.734723475976807e-17,2,-3.122502256758253e-17,7.228014483236697e-19,1.0408340855860843e-17,1.734723475976807e-18,-3.469446951953614e-18,-9.25185853854297e-18
2023-08-08 00:00:00+00:00,0.5,0.5,1.734723475976807e-18,3,1.734723475976807e-17,-3.122502256758253e-17,7.228014483236697e-19,1.4456028966473393e-18,3.469446951953614e-18,0.0
2023-08-09 00:00:00+00:00,0.5,0.5,1.850371707708594e-17,3,1.734723475976807e-18,1.734723475976807e-17,-3.122502256758253e-17,1.0408340855860843e-17,1.734723475976807e-18,2.3129646346357427e-18
2023-08-10 00:00:00+00:00,0.5,0.5,-1.1564823173178713e-18,3,1.850371707708594e-17,1.734723475976807e-18,1.734723475976807e-17,7.228014483236697e-19,1.4456028966473393e-18,-1.61907524424502e-17
2023-08-11 00:00:00+00:00,0.5,0.5,-4.625929269271485e-18,3,-1.1564823173178713e-18,1.850371707708594e-17,1.734723475976807e-18,-3.122502256758253e-17,1.0408340855860843e-17,5.782411586589357e-18
2023-08-12 00:00:00+00:00,0.5,0.5,5.782411586589357e-18,3,-4.625929269271485e-18,-1.1564823173178713e-18,1.850371707708594e-17,1.734723475976807e-17,7.228014483236697e-19,3.469446951953614e-18
2023-08-13 00:00:00+00:00,0.5,0.5,-1.0408340855860843e-17,3,5.782411586589357e-18,-4.625929269271485e-18,-1.1564823173178713e-18,1.734723475976807e-18,-3.122502256758253e-17,-1.5034270125132327e-17
2023-08-14 00:00:00+00:00,0.5,0.5,4.625929269271485e-18,3,-1.0408340855860843e-17,5.782411586589357e-18,-4.625929269271485e-18,1.850371707708594e-17,1.734723475976807e-17,-3.469446951953614e-18
2023-08-15 00:00:00+00:00,0.5,0.5,2.3129646346357427e-18,3,4.625929269271485e-18,-1.0408340855860843e-17,5.782411586589357e-18,-1.1564823173178713e-18,1.734723475976807e-18,3.469446951953614e-18
2023-08-16 00:00:00+00:00,0.5,0.5,0.0,3,2.3129646346357427e-18,4.625929269271485e-18,-1.0408340855860843e-17,-4.625929269271485e-18,1.850371707708594e-17,1.734723475976807e-18
2023-08-17 00:00:00+00:00,0.5,0.5,-1.3877787807814457e-17,3,0.0,2.3129646346357427e-18,4.625929269271485e-18,5.782411586589357e-18,-1.1564823173178713e-18,1.4456028966473393e-18
2023-08-18 00:00:00+00:00,0.5,0.5,0.0,3,-1.3877787807814457e-17,0.0,2.3129646346357427e-18,-1.0408340855860843e-17,-4.625929269271485e-18,1.0408340855860843e-17
2023-08-19 00:00:00+00:00,0.5,0.5,4.625929269271485e-18,3,0.0,-1.3877787807814457e-17,0.0,4.625929269271485e-18,5.782411586589357e-18,7.228014483236697e-19
2023-08-20 00:00:00+00:00,0.5,0.5,0.0,3,4.625929269271485e-18,0.0,-1.3877787807814457e-17,2.3129646346357427e-18,-1.0408340855860843e-17,-3.122502256758253e-17
2023-08-21 00:00:00+00:00,0.5,0.5,-1.734723475976807e-18,3,0.0,4.625929269271485e-18,0.0,0.0,4.625929269271485e-18,1.734723475976807e-17
2023-08-22 00:00:00+00:00,0.5,0.5,5.204170427930421e-18,5,-1.734723475976807e-18,0.0,4.625929269271485e-18,-1.3877787807814457e-17,2.3129646346357427e-18,1.734723475976807e-18
2023-08-23 00:00:00+00:00,0.5,0.5,2.7755575615628915e-18,5,5.204170427930421e-18,-1.734723475976807e-18,0.0,0.0,0.0,1.850371707708594e-17
2023-08-24 00:00:00+00:00,0.5,0.5,-5.551115123125783e-18,5,2.7755575615628915e-18,5.204170427930421e-18,-1.734723475976807e-18,4.625929269271485e-18,-1.3877787807814457e-17,-1.1564823173178713e-18
2023-08-25 00:00:00+00:00,0.5,0.5,1.0408340855860843e-17,4,-5.551115123125783e-18,2.7755575615628915e-18,5.204170427930421e-18,0.0,0.0,-4.625929269271485e-18
2023-08-26 00:00:00+00:00,0.5,0.5,-1.3877787807814457e-17,4,1.0408340855860843e-17,-5.551115123125783e-18,2.7755575615628915e-18,-1.734723475976807e-18,4.625929269271485e-18,5.782411586589357e-18
2023-08-27 00:00:00+00:00,0.5,0.5,-8.673617379884035e-19,4,-1.3877787807814457e-17,1.0408340855860843e-17,-5.551115123125783e-18,5.204170427930421e-18,0.0,-1.0408340855860843e-17
2023-08-28 00:00:00+00:00,0.5,0.5,1.3877787807814457e-17,4,-8.673617379884035e-19,-1.3877787807814457e-17,1.0408340855860843e-17,2.7755575615628915e-18,-1.734723475976807e-18,4.625929269271485e-18
2023-08-29 00:00:00+00:00,0.5,0.5,-5.204170427930421e-18,4,1.3877787807814457e-17,-8.673617379884035e-19,-1.3877787807814457e-17,-5.551115123125783e-18,5.204170427930421e-18,2.3129646346357427e-18
2023-08-30 00:00:00+00:00,0.5,0.5,0.0,4,-5.204170427930421e-18,1.3877787807814457e-17,-8.673617379884035e-19,1.0408340855860843e-17,2.7755575615628915e-18,0.0
2023-08-31 00:00:00+00:00,0.5,0.5,-9.540979117872439e-18,4,0.0,-5.204170427930421e-18,1.3877787807814457e-17,-1.3877787807814457e-17,-5.551115123125783e-18,-1.3877787807814457e-17
2023-09-01 00:00:00+00:00,0.5,0.5,1.3877787807814457e-17,4,-9.540979117872439e-18,0.0,-5.204170427930421e-18,-8.673617379884035e-19,1.0408340855860843e-17,0.0
2023-09-02 00:00:00+00:00,0.5,0.5,0.0,1,1.3877787807814457e-17,-9.540979117872439e-18,0.0,1.3877787807814457e-17,-1.3877787807814457e-17,4.625929269271485e-18
2023-09-03 00:00:00+00:00,0.5,0.5,0.0,2,0.0,1.3877787807814457e-17,-9.540979117872439e-18,-5.204170427930421e-18,-8.673617379884035e-19,0.0
